userId,movieId,rating,timestamp,imdbId
5,232,4,847435292,111797
5,247,5,847435337,110005
5,253,3,847435292,110148
5,261,4,847435238,110367
5,265,3,847435129,103994
5,266,1,847435311,110322
5,290,5,847435311,110729
5,296,5,847434748,110912
5,300,3,847435337,110932
5,316,2,847434832,111282
5,318,3,847434880,111161
5,344,3,847434802,109040
5,349,3,847434832,109444
5,357,2,847435238,109831
5,364,3,847434882,110357
5,367,4,847435129,110475
5,380,2,847434748,111503
5,410,3,847435292,106220
5,457,4,847434801,106977
5,474,4,847435337,107206
5,475,5,847435311,107207
5,515,3,847435129,107943
5,527,5,847434960,108052
5,531,4,847435258,108071
5,534,3,847435311,108101
5,588,4,847434801,103639
5,589,3,847435258,103064
5,590,5,847434747,99348
5,592,3,847434747,96895
5,594,5,847435238,29583
5,595,5,847434832,101414
5,596,5,847435292,32910
5,597,3,847434962,100405
5,608,3,847435258,116282
6,2,4,845553522,113497
6,3,5,845554296,113228
6,4,3,845554349,114885
6,5,5,845553938,113041
6,6,4,845553757,113277
6,7,4,845554264,114319
6,8,3,845555281,112302
6,10,3,845553253,113189
6,11,4,845553489,112346
6,13,3,845555588,112453
6,15,4,845554505,112760
6,16,4,845553819,112641
6,17,4,845553559,114388
6,19,2,845553382,112281
6,21,2,845553382,113161
6,22,5,845553875,112722
6,24,4,845554397,114168
6,25,3,845553695,113627
6,26,4,845555362,114057
6,27,3,845555402,114011
6,31,3,845553819,112792
6,32,4,845553426,114746
6,34,4,845553354,112431
6,36,5,845553726,112818
6,41,4,845554962,114279
6,43,4,845555607,114272
6,45,3,845553907,114681
6,46,4,845554551,113347
6,47,4,845553317,114369
6,50,1,845553381,114814
6,54,4,845555402,112499
6,60,4,845554263,113419
6,61,4,845555454,116260
6,62,4,845553660,113862
6,65,3,845555070,115683
6,66,3,845555151,116839
6,76,4,845555317,114367
6,79,3,845554907,116731
6,86,5,845556131,118158
6,87,3,845555300,116151
6,88,2,845555694,115697
6,89,4,845555124,113972
6,92,4,845555454,117002
6,93,4,845554584,114825
6,95,4,845553559,115759
6,100,3,845555151,115907
6,102,1,845555436,117102
6,104,4,845554349,116483
6,105,3,845553757,112579
6,110,5,845553283,112573
6,112,4,845553994,113326
6,113,3,845556257,115645
6,126,3,845555342,110647
6,135,3,845554987,116130
6,140,3,845555024,118055
6,141,4,845553586,115685
6,145,4,845553966,112442
6,146,4,845555607,112342
6,150,4,845553110,112384
6,151,4,845553586,114287
6,153,3,845553146,112462
6,158,4,845553660,112642
6,159,3,845555006,112688
6,160,5,845553457,112715
6,161,3,845553253,112740
6,163,3,845553907,112851
6,165,3,845553146,112864
6,168,5,845553695,113071
6,170,3,845554263,113243
6,171,3,845555402,113464
6,174,3,845554479,113500
6,177,3,845554931,113690
6,179,1,845555362,113729
6,180,2,845555006,113749
6,181,3,845553938,113820
6,185,3,845553283,113957
6,186,3,845553619,113986
6,189,3,845556241,114241
6,191,2,845554931,114345
6,195,4,845554455,114496
6,196,3,845553586,114508
6,201,3,845556290,114663
6,204,3,845553619,114781
6,205,3,845555477,114798
6,207,4,845554024,114887
6,208,3,845553253,114898
6,209,3,845556106,114928
6,210,4,845556310,114938
6,212,4,845556181,112602
6,216,4,845554099,112508
6,217,3,845555382,112438
6,218,2,845553994,112571
6,219,3,845556131,112757
6,222,4,845554024,112679
6,224,3,845553794,112883
6,225,4,845553381,109635
6,230,5,845553966,109642
6,231,3,845553174,109686
6,234,2,845554176,109758
6,236,4,845553559,113117
6,237,4,845553875,113097
6,239,3,845554987,113198
6,240,3,845555571,113303
6,243,3,845555588,113199
6,248,5,845554263,110066
6,250,4,845555588,110006
6,251,3,845556257,113360
6,252,4,845553619,110099
6,253,3,845553283,110148
6,254,3,845555655,113463
6,256,3,845553726,110216
6,257,5,845554176,113501
6,258,3,845555172,113538
6,261,4,845553695,110367
6,262,5,845554551,113670
6,265,3,845553726,103994
6,266,3,845553457,110322
6,267,3,845554376,110443
6,270,3,845555172,110391
6,271,4,845555249,113691
6,273,3,845553875,109836
6,274,4,845555151,113755
6,276,4,845553907,110516
6,277,5,845553844,110527
6,279,3,845555436,113896
6,281,4,845554320,110684
6,282,3,845553522,110638
6,288,2,845553283,110632
6,289,3,845554455,110737
6,291,3,845555571,114151
6,292,4,845553253,114069
6,293,3,845553660,110413
6,296,2,845553110,110912
6,302,3,845555436,110963
6,303,3,845554099,114214
6,304,4,845555546,114296
6,310,3,845556119,114268
6,312,1,845555151,114571
6,313,3,845555546,111333
6,314,5,845554603,111112
6,315,4,845553522,111255
6,316,5,845553174,111282
6,317,4,845553457,111070
6,318,5,845553200,111161
6,327,1,845554062,114614
6,329,4,845553200,111280
6,330,3,845555071,114609
6,332,3,845555046,114852
6,333,5,845553757,114694
6,336,3,845556223,114888
6,337,5,845553586,108550
6,339,4,845553253,114924
6,340,4,845555265,111667
6,342,3,845553938,110598
6,343,3,845555172,112435
6,344,3,845553146,109040
6,347,3,845555300,104779
6,348,3,845553938,109348
6,349,5,845553146,109444
6,350,5,845553489,109446
6,351,4,845554455,109484
6,352,3,845555382,109504
6,353,4,845553726,109506
6,354,4,845555402,109450
6,355,4,845553819,109813
6,356,5,845553200,109830
6,357,3,845553457,109831
6,358,3,845555265,113305
6,359,3,845556412,110091
6,360,3,845555094,110093
6,361,4,845554376,110167
6,362,3,845553994,110213
6,364,5,845553317,110357
6,366,3,845554962,111686
6,367,4,845553317,110475
6,368,5,845553726,110478
6,370,4,845553794,110622
6,371,3,845554141,110771
6,374,3,845554296,110989
6,377,5,845553317,111257
6,378,3,845554987,111256
6,380,4,845553110,111503
6,381,3,845553994,111693
6,382,3,845554397,111742
6,383,3,845554320,111756
6,405,3,845554603,110027
6,410,3,845553354,106220
6,412,3,845554505,106226
6,415,4,845554420,106292
6,416,3,845554962,109198
6,419,3,845554224,106400
6,426,3,845554551,106452
6,432,5,845553489,109439
6,434,4,845553200,106582
6,435,3,845553489,106598
6,437,3,845554505,109480
6,440,4,845553457,106673
6,445,3,845555124,106873
6,450,4,845555024,111732
6,454,4,845553283,106918
6,455,3,845554062,106965
6,457,5,845553174,106977
6,458,3,845555546,107004
6,460,3,845555281,109891
6,466,2,845553844,107144
6,468,4,845553907,112966
6,469,4,845555477,107151
6,472,3,845555632,110097
6,474,4,845553522,107206
6,475,4,845554099,107207
6,477,4,845554141,108551
6,480,5,845553200,107290
6,485,3,845553794,107362
6,489,3,845554505,107478
6,490,3,845554584,107497
6,491,4,845554141,107501
6,493,3,845555172,107554
6,494,3,845554176,116253
6,497,3,845553819,107616
6,500,5,845553354,107614
6,502,3,845554455,110657
6,505,3,845555317,110687
6,508,4,845553586,107818
6,509,3,845553522,107822
6,510,3,845555546,107840
6,515,4,845553794,107943
6,516,4,845554908,110971
6,520,3,845553844,107977
6,524,3,845554479,108002
6,527,3,845553426,108052
6,531,3,845554296,108071
6,532,3,845554224,111127
6,536,3,845556181,111194
6,537,3,845554551,111201
6,539,3,845553426,108160
6,540,3,845554099,108162
6,542,4,845554524,108186
6,543,3,845554099,108174
6,546,2,845554349,108255
6,548,3,845554908,111400
6,552,3,845553875,108333
6,553,5,845553559,108358
6,569,4,845555342,110363
6,575,3,845555070,110366
6,587,5,845553381,99653
6,588,5,845553146,103639
6,589,3,845553317,103064
6,590,5,845553109,99348
6,592,3,845553109,96895
6,593,4,845553174,102926
6,594,4,845553819,29583
6,595,5,845553174,101414
6,596,3,845554141,32910
6,597,4,845553354,100405
6,606,3,845555024,112625
6,608,3,845553844,116282
6,609,4,845555342,116552
6,616,5,845554062,65421
6,628,3,845555300,117381
6,631,4,845555265,115509
6,637,4,845555046,117608
6,640,1,845555362,116095
6,647,4,845555151,115956
6,662,3,845556147,116287
6,667,3,845555342,112536
6,694,3,845555694,117774
6,697,3,845556378,116289
6,700,4,845556147,112368
6,704,3,845555571,117420
6,708,4,845554376,117979
6,709,5,845555249,95776
6,710,3,845556223,115851
6,711,4,845555317,116322
6,719,2,845555694,117108
6,736,5,845553619,117998
6,747,3,845555046,117768
6,762,1,845555006,117765
6,765,3,845555632,116669
6,775,3,845556462,63715
6,780,5,845556915,116629
6,783,5,845554584,116583
6,795,3,845556506,111237
6,799,3,845555656,116365
6,801,3,845556194,116493
6,802,4,845554584,117333
6,818,3,845555514,118073
6,830,5,845556222,116313
6,835,4,845556194,116353
6,837,3,845556241,117008
6,838,4,845555514,116191
6,839,3,845556120,115986
6,842,3,845555675,117826
6,848,4,845556340,117718
6,852,4,845555694,117918
6,867,3,845556412,115836
6,880,3,845556181,116654
6,881,3,845556340,116311
6,888,3,845556448,113596
6,891,3,845556241,113253
6,979,3,845556808,114007
6,981,3,845556567,118927
6,986,4,845556475,116329
6,991,4,845556808,117039
6,996,4,845556323,116830
6,999,2,845556412,115438
6,1004,4,845556506,116421
6,1006,4,845556694,115862
6,1042,3,845556462,117887
6,1049,5,845556694,116409
6,1061,4,845556860,117665
6,1064,4,845556579,115491
6,1073,3,845555571,67992
6,1082,4,845556278,68334
6,1084,3,845555454,61418
7,1,4.5,1106635946,114709
7,50,4.5,1106635993,114814
7,58,3,1106635520,110877
7,150,4.5,1106635925,112384
7,165,4,1106635987,112864
7,260,5,1106635933,76759
7,356,5,1106635915,109830
7,380,3,1106635937,111503
7,466,5,1106635532,107144
7,480,5,1106635917,107290
7,587,2,1106635714,99653
7,588,3,1106635971,103639
7,589,2.5,1106635940,103064
7,592,3,1106635922,96895
7,593,5,1106635912,102926
7,595,3.5,1106712636,101414
7,648,4,1106635981,117060
7,750,4,1106636810,57012
7,780,4.5,1106635943,116629
7,920,3,1106635685,31381
7,924,4,1106712615,62622
7,1101,4,1106635502,92099
7,1183,1.5,1106712613,116209
7,1196,4,1106635996,80684
7,1208,4,1106635462,78788
7,1210,4,1106635965,86190
7,1219,5,1106635496,54215
7,1220,4.5,1106635464,80455
7,1240,5,1106712575,88247
7,1246,1.5,1106635678,97165
7,1270,5,1106635681,88763
7,1517,3.5,1106635489,118655
7,1584,5,1106635423,118884
7,1610,4,1106635429,99810
7,1617,3,1107127060,119488
7,1682,3,1106635653,120382
7,1784,0.5,1106635416,119822
7,1917,4,1106635484,120591
7,1923,1.5,1106635444,129387
7,1954,4.5,1106635657,75148
7,2019,5,1106713565,47478
7,2324,2,1106712559,118799
7,2353,3.5,1106635625,120660
7,2529,5,1106635640,63442
7,2628,1.5,1106712553,120915
7,2640,3,1106635540,78346
7,2671,4.5,1113542732,125439
7,2683,2,1106635420,145660
7,2688,2.5,1106713072,144214
7,2701,1.5,1106713076,120891
7,2717,3.5,1106713081,97428
7,2762,4.5,1106635648,167404
7,2858,4,1106712546,169547
7,3114,4.5,1106635500,120363
7,3354,1.5,1106713005,183523
7,3408,4.5,1106712549,195685
7,3578,1.5,1106636534,172495
7,3623,1,1106712541,120755
7,3793,3.5,1106635630,120903
7,3869,5,1106635733,102510
7,3916,4,1106636596,210945
7,3977,2.5,1106635635,160127
7,3994,3,1161738301,217869
7,4018,4,1106712913,207201
7,4223,2,1106635742,215750
7,4246,2,1110855253,243155
7,4306,4,1106635524,126029
7,4310,0.5,1107127033,213149
7,4370,4.5,1106712869,212720
7,4643,1,1106635749,133152
7,4700,1.5,1109746591,247638
7,4844,1.5,1161738352,219965
7,4874,3,1106635738,272152
7,4886,4,1106636531,198781
7,4896,4,1106636718,241527
7,4963,4,1106636702,240772
7,4993,4.5,1106636589,120737
7,4995,4.5,1106636610,268978
7,5218,3.5,1106712866,268380
7,5349,3.5,1106636606,145487
7,5378,0.5,1106635735,121765
7,5445,4,1106636707,181689
7,5459,3,1106712820,120912
7,5464,3,1106636612,257044
7,5502,1.5,1106635745,286106
7,5618,5,1106713586,245429
7,5816,4.5,1106635705,295297
7,5952,4.5,1106636527,167261
7,5989,4,1106636600,264464
7,5991,4.5,1106712818,299658
7,6333,4,1106636516,290334
7,6365,4,1106712831,234215
7,6534,0.5,1157949714,286716
7,6539,4.5,1106636584,325980
7,6863,4.5,1106712827,332379
7,6934,2,1106712812,242653
7,7143,4.5,1106636579,325710
7,7153,4,1106636520,167260
7,7155,3,1173051472,337909
7,7445,4,1107473963,328107
7,8207,4.5,1106713442,69947
7,8360,3.5,1106636782,298148
7,8368,2.5,1106636592,304141
7,8373,2,1108602792,327162
7,8528,4.5,1106636844,364725
7,8636,4.5,1106636511,316654
7,8665,3.5,1108602755,372183
7,8666,1,1106779625,327554
7,8783,1,1161738306,368447
7,8798,4.5,1106636602,369339
7,8808,1.5,1109746594,368933
7,8865,1,1106713549,346156
7,8870,3.5,1118025961,356618
7,8907,1,1110757877,307453
7,8908,4.5,1122333561,349710
7,8949,4,1110757890,375063
7,8957,4,1106636098,387564
7,8958,3.5,1110173697,350258
7,8961,4,1106636064,317705
7,8965,1,1106636095,338348
7,8970,2.5,1106636069,308644
7,8972,2.5,1111552650,368891
7,8984,4,1106636101,349903
7,27741,3,1107474020,351817
7,30812,3.5,1113353083,338751
7,30816,2,1107127004,293508
7,31878,3.5,1118025982,373074
7,32029,2,1118025946,340163
